,IT0003497168,FR0000121147,FR0000184798,FR0010411983,FR0000054470,FR0000121964,FR0010386334,FR0011950732,NL0014559478,FR0000051732,FR0013227113,FR0000130809,FR0000051807,FR0010220475,FR0000130395,FR0000044448,FR0013326246,FR0014008VX5,FR0010112524,FR0000131757,FR0013269123,FR0000121121,FR001400J770,FR0010282822,FR0011675362,FR0004056851,FR001400NLM4,FR0010908533,FR001400PVN6,FR0013154002,FR0013176526,FR0012127173,FR0012435121,FR0000035081,FR0010221234,FR0000035164,DE000KGX8881,DE000A0D6554,DE0006062144,DE000A0TGJ55,DE000PSM7770,DE000FTG1111,DE0006766504,DE0005493365,DE000KC01000,DE0005470405,DE000ZAL1111,DE000ENER6Y0,DE000A161408,DE000A0LD6E6,DE0007030009,DE0005664809,DE000LEG1110,DE0007500001,DE0008303504,DE000KSAG888,DE000A2E4K43,DE000A0WMPJ6,DE000WAF3001,DE000WCH8881,DE000A1ML7J1,DE0007664005,DE000PAH0038,DE0006095003,DE0007664039,DE000TUAG505,DE0005140008,DE000A1PHFF7,DE000A0JL9W6,DE0006599905,DE000A0D9PT0,DE0007165607,DE0006969603,DE000BASF111,DE000BAY0017,DE0005313704,DE000HAG0005,DE0006231004,DE0008232125,DE000A0DJ6J9,DE0007231326,DE0005773303,DE0006202005,DE000A161N30,DE0005089031,DE000A288904,DE0007461006,DE000NCA0001,SE0023615638,DE0006305006,DE000A1TNV91,NL0015000DX5,DE000A2NB601,DE000SHA0019,Total
2023-10-11,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,1.27,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.49,0.69,0.49,0.79,0.5,0.0,0.0,0.34,0.0,0.77,0.48,0.49,0.61,0.49,0.46,0.72,0.43,0.46,0.48,0.0,0.49,0.48,0.51,0.63,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.300000000000004
2023-10-10,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,1.15,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.49,0.69,0.49,0.79,0.5,0.0,0.0,0.34,0.0,0.77,0.48,0.49,0.57,0.49,0.46,0.72,0.43,0.5,0.48,0.0,0.49,0.48,0.51,0.63,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.180000000000005
2023-10-09,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.39,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.52,0.69,0.49,0.79,0.5,0.0,0.0,0.34,0.0,0.88,0.48,0.49,0.57,0.49,0.46,0.72,0.43,0.62,0.48,0.0,0.49,0.48,0.51,0.63,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.650000000000002
2023-10-08,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.66,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.52,0.69,0.49,0.79,0.5,0.0,0.0,0.34,0.0,0.88,0.48,0.49,0.49,0.49,0.46,0.72,0.43,0.62,0.48,0.0,0.49,0.48,0.51,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.770000000000003
2023-10-07,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.66,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.52,0.69,0.49,0.79,0.5,0.0,0.0,0.34,0.0,0.88,0.48,0.49,0.49,0.49,0.46,0.72,0.43,0.62,0.48,0.0,0.49,0.48,0.51,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.770000000000003
2023-10-06,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.66,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.52,0.69,0.49,0.79,0.5,0.49,0.0,0.34,0.0,0.88,0.48,0.49,0.49,0.49,0.46,0.72,0.43,0.62,0.48,0.0,0.49,0.48,0.51,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.260000000000003
2023-10-05,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.57,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.52,0.69,0.49,0.79,0.5,0.49,0.0,0.34,0.0,0.88,0.48,0.49,0.49,0.49,0.46,0.72,0.43,0.62,0.48,0.0,0.49,0.48,0.51,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.170000000000003
2023-10-04,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.48,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.52,0.71,0.49,0.8,0.0,0.49,0.0,0.34,0.0,0.92,0.48,0.49,0.49,0.49,0.46,0.72,0.43,0.62,0.48,0.0,0.49,0.48,0.51,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.650000000000002
2023-10-03,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.31,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.52,0.71,0.49,0.75,0.0,0.49,0.0,0.34,0.0,0.92,0.48,0.49,0.49,0.49,0.46,0.72,0.43,0.51,0.48,0.0,0.49,0.48,0.51,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.320000000000004
2023-10-02,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,1.31,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.75,0.0,0.49,0.0,0.34,0.0,0.85,0.48,0.49,0.49,0.49,0.46,0.64,0.43,0.51,0.48,0.0,0.49,0.48,0.51,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.140000000000002
2023-10-01,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,1.31,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.75,0.0,0.49,0.0,0.34,0.0,0.85,0.48,0.49,0.53,0.49,0.46,0.64,0.43,0.51,0.48,0.0,0.49,0.48,0.49,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.130000000000003
2023-09-30,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,1.31,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.75,0.0,0.49,0.0,0.34,0.0,0.85,0.48,0.49,0.53,0.49,0.46,0.64,0.43,0.51,0.48,0.0,0.49,0.48,0.49,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.130000000000003
2023-09-29,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,1.31,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.75,0.0,0.49,0.0,0.34,0.0,0.85,0.48,0.49,0.53,0.49,0.46,0.64,0.43,0.51,0.48,0.0,0.49,0.48,0.49,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.130000000000003
2023-09-28,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,1.31,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.68,0.0,0.49,0.0,0.34,0.0,0.85,0.48,0.49,0.6,0.49,0.46,0.64,0.43,0.68,0.48,0.0,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.410000000000002
2023-09-27,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,1.28,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.68,0.0,0.49,0.0,0.34,0.0,0.85,0.48,0.49,0.6,0.49,0.46,0.64,0.43,0.68,0.48,0.0,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.380000000000003
2023-09-26,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,1.28,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.68,0.0,0.49,0.0,0.34,0.0,0.9,0.48,0.49,0.6,0.49,0.46,0.64,0.43,0.68,0.48,0.0,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.430000000000003
2023-09-25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.11,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.48,0.49,0.6,0.49,0.46,0.64,0.43,0.75,0.48,0.0,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.220000000000004
2023-09-24,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.11,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.48,0.49,0.54,0.49,0.46,0.64,0.43,0.66,0.48,0.0,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.070000000000004
2023-09-23,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.11,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.48,0.49,0.54,0.49,0.46,0.64,0.43,0.66,0.48,0.0,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.070000000000004
2023-09-22,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.11,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.48,0.49,0.54,0.49,0.46,0.64,0.43,0.66,0.48,1.4,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.470000000000004
2023-09-21,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.11,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.48,0.49,0.54,0.49,0.54,0.64,0.59,0.66,0.48,1.4,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.710000000000004
2023-09-20,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.04,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.51,0.49,0.74,0.49,0.54,0.59,0.59,0.57,0.48,1.4,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.730000000000004
2023-09-19,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.04,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.47,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.51,0.49,0.74,0.49,0.54,0.61,0.59,0.57,0.48,1.4,0.49,0.48,0.57,0.56,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.750000000000004
2023-09-18,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.53,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.51,0.49,0.74,0.49,0.54,0.61,0.59,0.57,0.48,1.4,0.49,0.48,0.57,0.6,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.310000000000002
2023-09-17,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.53,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.51,0.49,0.74,0.49,0.54,0.58,0.59,0.57,0.48,1.4,0.49,0.48,0.57,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.200000000000003
2023-09-16,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.53,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.51,0.49,0.74,0.49,0.54,0.58,0.59,0.57,0.48,1.4,0.49,0.48,0.57,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.200000000000003
2023-09-15,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.53,0.71,0.49,0.72,0.0,0.49,0.0,0.34,0.0,0.86,0.51,0.49,0.74,0.49,0.54,0.58,0.59,0.57,0.48,1.4,0.49,0.48,0.57,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.200000000000003
2023-09-14,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.6,0.68,0.49,0.72,0.0,0.49,0.0,0.55,0.0,0.86,0.49,0.49,0.74,0.5,0.66,0.62,0.71,0.62,0.48,1.4,0.49,0.48,0.61,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91
2023-09-13,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.6,0.79,0.49,0.72,0.0,0.49,0.0,0.55,0.0,0.9,0.59,0.49,0.74,0.5,0.66,0.62,0.71,0.79,0.48,1.4,0.49,0.48,0.61,0.52,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33
2023-09-12,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.55,0.79,0.49,0.72,0.0,0.49,0.0,0.55,0.0,0.9,0.59,0.49,0.49,0.5,0.66,0.62,0.71,0.79,0.48,1.4,0.49,0.48,0.61,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04
2023-09-11,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.55,0.79,0.49,0.72,0.0,0.49,0.0,0.0,0.0,0.9,0.59,0.49,0.49,0.5,0.66,0.62,0.71,0.79,0.48,1.4,0.49,0.48,0.61,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.489999999999998
2023-09-10,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.55,0.79,0.49,0.72,0.0,0.49,0.0,0.0,0.0,0.9,0.59,0.49,0.49,0.5,0.66,0.62,0.71,0.79,0.48,1.4,0.49,0.48,0.61,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5
2023-09-09,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.55,0.79,0.49,0.72,0.0,0.49,0.0,0.0,0.0,0.9,0.59,0.49,0.49,0.5,0.66,0.62,0.71,0.79,0.48,1.4,0.49,0.48,0.61,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5
