,DE0006202005,DE0005785802,DE000KSAG888,DE000STRA555,DE0006062144,DE000TUAG505,DE000A12DM80,DE000EVNK013,DE000LEG1110,DE0005089031,DE0006095003,DE000A161408,DE0005470405,DE000A0DJ6J9,DE000A1TNUT7,DE0006200108,DE0005232805,DE000A0WMPJ6,DE000WCH8881,DE0007165607,DE0005313704,DE0007030009,DE000A3ENQ51,DE0006766504,DE0007314007,DE000BASF111,DE000A1PHFF7,FR001400PVN6,DE0007461006,DE0005773303,DE0005158703,DE000A1TNV91,DE0006602006,DE0008232125,DE0006969603,DE0005093108,Total
2024-09-03,1.09,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.48,0.46,0.0,0.47,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.429999999999999
2024-09-02,1.09,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.99,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.48,0.46,0.0,0.47,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339999999999999
2024-09-01,1.09,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.99,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.48,0.46,0.0,0.47,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339999999999999
2024-08-31,1.09,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.99,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.48,0.46,0.0,0.47,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339999999999999
2024-08-30,1.09,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.99,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.48,0.46,0.0,0.47,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339999999999999
2024-08-29,1.09,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.99,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.48,0.46,0.0,0.47,0.89,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.059999999999999
2024-08-28,1.09,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.48,0.46,0.0,0.47,0.89,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.149999999999999
2024-08-27,1.09,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.48,0.46,0.0,0.47,0.89,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04
2024-08-26,1.09,0.0,0.97,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.53,0.46,0.0,0.47,0.89,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.059999999999999
2024-08-25,1.09,0.0,0.97,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,0.94,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12
2024-08-24,1.09,0.0,0.97,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,0.94,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12
2024-08-23,1.09,0.0,0.97,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,0.94,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12
2024-08-22,1.09,0.0,0.97,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.729999999999999
2024-08-21,1.11,0.0,0.97,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.14,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.809999999999999
2024-08-20,1.11,0.0,1.09,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.14,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8999999999999995
2024-08-19,1.11,0.0,1.09,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.14,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8999999999999995
2024-08-18,1.11,0.0,1.09,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.14,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969999999999999
2024-08-17,1.11,0.0,1.09,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.14,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969999999999999
2024-08-16,1.11,0.0,1.09,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.14,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969999999999999
2024-08-15,1.11,0.0,1.17,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1
2024-08-14,1.11,0.0,1.17,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.46,0.6,0.46,0.0,0.47,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1
2024-08-13,1.11,0.0,1.17,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.53,0.6,0.46,0.0,0.47,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17
2024-08-12,1.11,0.0,1.03,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.53,0.6,0.46,0.0,0.47,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03
2024-08-11,1.11,0.0,1.03,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.53,0.6,0.46,0.0,0.47,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.079999999999998
2024-08-10,1.11,0.0,1.03,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.53,0.6,0.46,0.0,0.47,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.079999999999998
2024-08-09,1.11,0.0,1.03,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.13,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.53,0.6,0.46,0.0,0.47,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.079999999999998
2024-08-08,1.11,0.0,1.03,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.42,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.53,0.6,0.46,0.0,0.47,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37
2024-08-07,1.0,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.42,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.53,0.6,0.46,0.0,0.47,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.219999999999999
2024-08-06,1.0,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.42,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.42,0.53,0.6,0.46,0.0,0.47,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36
2024-08-05,1.0,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.42,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94
2024-08-04,1.0,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.36,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06
2024-08-03,1.0,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.36,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06
2024-08-02,1.0,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.36,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06
2024-08-01,1.0,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.21,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99
2024-07-31,1.0,0.0,0.93,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.21,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.85,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.489999999999998
2024-07-30,1.0,0.0,0.93,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.1,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93
2024-07-29,1.0,0.0,0.93,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.1,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81
2024-07-28,1.0,0.0,0.88,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.02,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68
2024-07-27,1.0,0.0,0.88,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.02,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68
2024-07-26,1.0,0.0,0.88,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,1.02,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07
2024-07-25,1.0,0.0,0.88,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.88,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85
2024-07-24,0.99,0.0,0.88,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.7,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540000000000001
2024-07-23,0.99,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.7,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47
2024-07-22,0.99,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.6,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.219999999999999
2024-07-21,1.0,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.989999999999999
2024-07-20,1.0,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.989999999999999
2024-07-19,1.0,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.989999999999999
2024-07-18,1.0,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.6,0.46,0.0,0.47,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8999999999999995
2024-07-17,1.0,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.51,0.46,0.0,0.47,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6899999999999995
2024-07-16,0.91,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.53,0.51,0.46,0.0,0.5,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63
2024-07-15,0.91,0.0,0.99,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.48,0.51,0.46,0.0,0.5,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.379999999999999
2024-07-14,0.91,0.0,1.07,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.5,0.51,0.46,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.359999999999999
2024-07-13,0.91,0.0,1.07,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.5,0.51,0.46,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.359999999999999
2024-07-12,0.91,0.0,1.07,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.5,0.51,0.46,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.359999999999999
2024-07-11,0.91,0.0,1.07,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.49,0.51,0.46,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.449999999999999
2024-07-10,0.91,0.0,1.14,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.5,0.51,0.46,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.529999999999999
2024-07-09,0.91,0.0,1.2,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.5,0.51,0.46,0.0,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.529999999999999
2024-07-08,0.91,0.0,1.34,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.5,0.49,0.46,0.0,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65
2024-07-07,0.91,0.0,1.69,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97
2024-07-06,0.91,0.0,1.69,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97
2024-07-05,0.91,0.0,1.69,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97
2024-07-04,0.91,0.0,1.69,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.43,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43
2024-07-03,0.91,0.0,1.69,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.61,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.609999999999999
2024-07-02,0.91,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,0.81,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8599999999999985
2024-07-01,0.91,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.08,0.0,0.0,0.0,0.0,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.129999999999999
2024-06-30,0.91,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.37,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.469999999999999
2024-06-29,0.91,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.37,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.469999999999999
2024-06-28,0.91,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.37,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.469999999999999
2024-06-27,0.91,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.85,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95
2024-06-26,0.91,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.85,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.46,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95
2024-06-25,0.86,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.99,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.56,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.139999999999999
2024-06-24,0.86,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.99,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.56,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.139999999999999
2024-06-23,0.73,0.0,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.99,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.139999999999999
2024-06-22,0.73,0.43,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.99,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.569999999999999
2024-06-21,0.73,0.43,1.74,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.24,1.99,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.569999999999999
2024-06-20,0.73,0.43,1.8,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.53,2.0,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93
2024-06-19,0.73,0.43,1.8,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.74,2.0,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.139999999999999
2024-06-18,0.73,0.43,1.8,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.83,2.0,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.42,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23
2024-06-17,0.62,0.43,1.8,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.83,1.92,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.56,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.219999999999999
2024-06-16,0.62,0.43,1.8,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.83,1.92,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.67,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33
2024-06-15,0.62,0.43,1.8,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.83,1.92,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.67,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33
2024-06-14,0.62,0.43,1.8,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.83,1.92,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.67,0.47,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33
2024-06-13,0.62,0.43,1.71,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.83,1.92,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.67,0.5,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27
2024-06-12,0.62,0.43,1.62,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.76,1.88,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.67,0.5,0.49,0.69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.069999999999999
2024-06-11,0.62,0.43,1.62,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.76,1.92,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.5,0.49,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.239999999999998
2024-06-10,0.62,0.43,1.51,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.64,1.83,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.5,0.49,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92
2024-06-09,0.62,0.43,1.51,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.64,1.83,0.0,0.0,0.0,0.05,0.39,0.35,0.49,0.79,0.47,0.59,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.989999999999998
