,IT0005495657,FR0010220475,FR0000121147,FR0000130395,DE000FTG1111,DE000A161408,DE000A2YN900,DE000A0D6554,DE000A0LD6E6,DE000ZAL1111,DE000TUAG505,DE0008303504,DE0005664809,DE0007500001,DE000A1PHFF7,DE0005470405,DE0005313704,DE000A0WMPJ6,Total
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.5,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.5,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.5,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-01-07,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.5,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-01-06,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.5,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.5,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.5,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.5,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-31,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-30,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.48,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.48,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-12-24,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.48,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-12-23,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.48,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.48,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.48,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.48,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.48,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-17,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-16,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-10,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-09,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-03,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-02,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7399999999999998
2023-11-26,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7399999999999998
2023-11-25,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.59,0.5,0.58,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7399999999999998
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.59,0.5,0.58,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6399999999999997
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.49,0.5,0.58,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.49,0.5,0.58,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.49,0.5,0.58,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.48,0.5,0.49,0.5,0.58,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2023-11-19,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.49,0.5,0.58,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6100000000000003
2023-11-18,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.49,0.5,0.58,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6100000000000003
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.49,0.5,0.58,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6100000000000003
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.55,0.5,0.49,0.5,0.69,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.82
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.69,0.5,0.59,0.5,0.69,0.59,0.49,0.0,0.0,0.0,0.0,0.0,0.0,4.05
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.69,0.48,0.59,0.5,0.69,0.59,0.49,0.0,0.0,0.0,0.0,0.0,0.0,4.029999999999999
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.69,0.48,0.59,0.5,0.78,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,4.22
2023-11-12,0.0,0.0,0.0,0.0,0.0,0.69,0.48,0.59,0.5,0.78,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,4.22
2023-11-11,0.0,0.0,0.0,0.0,0.0,0.69,0.48,0.59,0.5,0.78,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,4.22
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.69,0.48,0.59,0.48,0.78,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.79,0.48,0.59,0.48,0.78,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,4.3
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.79,0.48,0.59,0.48,0.78,0.69,0.49,0.0,0.0,0.0,0.0,0.0,0.0,4.3
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.79,0.48,0.59,0.48,0.78,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.3100000000000005
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.79,0.5,0.59,0.48,0.8,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.35
2023-11-05,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.48,0.8,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2023-11-04,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.48,0.8,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.48,0.8,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.5,0.8,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.49,0.8,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.39
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.49,0.8,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.39
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.49,0.8,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.39
2023-10-29,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.59,0.8,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2023-10-28,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.59,0.8,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.59,0.8,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.59,0.8,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,0.59,0.8,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.51,0.59,0.8,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.72,0.5,0.51,0.59,0.8,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-10-22,0.0,0.0,0.0,0.0,0.0,0.72,0.5,0.51,0.59,0.8,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-10-21,0.0,0.0,0.0,0.0,0.0,0.72,0.5,0.51,0.59,0.8,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.72,0.5,0.51,0.59,0.8,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.72,0.5,0.51,0.59,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.72,0.5,0.51,0.59,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.69,0.5,0.51,0.59,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.69,0.5,0.51,0.68,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6899999999999995
2023-10-15,0.0,0.0,0.0,0.0,0.0,0.69,0.5,0.51,0.68,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6899999999999995
2023-10-14,0.0,0.0,0.0,0.0,0.0,0.69,0.5,0.51,0.68,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6899999999999995
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.69,0.5,0.51,0.68,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6899999999999995
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.69,0.5,0.51,0.68,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6899999999999995
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.69,0.5,0.51,0.68,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6899999999999995
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.51,0.68,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.51,0.7,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7199999999999998
2023-10-08,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.51,0.7,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63
2023-10-07,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.51,0.7,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.51,0.7,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.51,0.7,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41
2023-09-30,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.51,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.61,0.5,0.0,0.51,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.51,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12
2023-09-24,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02
2023-09-23,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
2023-09-17,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-09-16,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-10,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-09,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-09-03,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
2023-09-02,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
2023-08-27,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
2023-08-26,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
2023-08-20,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-19,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-13,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-12,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-08-06,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-08-05,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
2023-07-30,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47
