,DE000WAF3001,DE000A0Z23Q5,DE0005102008,DE000A0HHJR3,DE000A35JS40,DE000A1H8BV3,DE0005419105,DE000A0DJ6J9,DE000A0D6554,DE000NCA0001,DE000A1MMCC8,DE0005493365,DE0005800601,DE0005158703,FR001400T0D6,DE0005677108,DE0005089031,DE000A0WMPJ6,DE000KSAG888,DE0005470405,Total
2024-07-23,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-22,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-21,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-20,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-19,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-18,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-17,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-16,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-15,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-14,1.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
2024-07-13,1.0,0.45,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-07-12,1.0,0.45,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-07-11,1.0,0.45,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-07-10,1.0,0.45,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-07-09,1.0,0.45,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-07-08,1.0,0.45,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-07-07,1.0,0.45,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-07-06,1.0,0.45,0.0,0.0,0.0,0.0,0.48,0.0,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-07-05,1.0,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8300000000000005
2024-07-04,1.0,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8300000000000005
2024-07-03,1.0,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8300000000000005
2024-07-02,1.0,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8300000000000005
2024-07-01,1.0,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8300000000000005
2024-06-30,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-29,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-28,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-27,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-26,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-25,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-24,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-23,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-22,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-21,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-20,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-19,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-18,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-17,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-16,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-15,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-14,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-13,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-12,0.99,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003
2024-06-11,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-10,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-09,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-08,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-07,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-06,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-05,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-04,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-03,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-02,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-06-01,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-31,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-30,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-29,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-28,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-27,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-26,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-25,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-24,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-23,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-22,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-21,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-20,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-19,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-18,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-17,0.85,0.45,0.0,0.0,0.48,0.0,0.48,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
2024-05-16,0.85,0.45,0.0,0.0,0.48,0.0,0.67,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8700000000000006
2024-05-15,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007
2024-05-14,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007
2024-05-13,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007
2024-05-12,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007
2024-05-11,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007
2024-05-10,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007
2024-05-09,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007
2024-05-08,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007
2024-05-07,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-05-06,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-05-05,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-05-04,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-05-03,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-05-02,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-05-01,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-04-30,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-04-29,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-04-28,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-04-27,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-04-26,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004
2024-04-25,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3900000000000006
2024-04-24,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3900000000000006
2024-04-23,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3900000000000006
2024-04-22,0.85,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3900000000000006
2024-04-21,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-20,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-19,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-18,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-17,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-16,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-15,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-14,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-13,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-12,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-11,0.77,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3100000000000005
2024-04-10,0.8,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45
2024-04-09,0.8,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45
2024-04-08,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-04-07,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-04-06,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-04-05,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-04-04,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-04-03,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-04-02,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-04-01,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-03-31,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-03-30,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-03-29,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-03-28,0.78,0.45,0.0,0.0,0.48,0.0,0.79,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
2024-03-27,0.78,0.45,0.0,0.0,0.48,0.0,0.84,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48
2024-03-26,0.78,0.45,0.0,0.0,0.48,0.0,0.84,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48
2024-03-25,0.78,0.45,0.0,0.0,0.48,0.0,0.99,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6300000000000003
2024-03-24,0.88,0.45,0.0,0.0,0.48,0.0,0.99,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-03-23,0.88,0.45,0.0,0.0,0.48,0.0,0.99,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-03-22,0.88,0.45,0.0,0.0,0.48,0.0,0.99,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73
2024-03-21,0.88,0.45,0.0,0.0,0.48,0.0,1.06,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003
2024-03-20,0.88,0.45,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9200000000000004
2024-03-19,0.88,0.45,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9200000000000004
2024-03-18,0.88,0.45,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9200000000000004
2024-03-17,0.88,0.45,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9200000000000004
2024-03-16,0.88,0.45,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9200000000000004
2024-03-15,0.88,0.45,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9200000000000004
2024-03-14,0.88,0.45,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9200000000000004
2024-03-13,0.88,0.45,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9200000000000004
2024-03-12,0.88,0.55,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02
2024-03-11,0.88,0.55,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02
2024-03-10,0.88,0.55,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02
2024-03-09,0.88,0.55,0.0,0.0,0.48,0.0,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02
2024-03-08,0.88,0.55,0.0,0.0,0.48,0.56,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58
2024-03-07,0.88,0.55,0.0,0.0,0.48,0.56,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58
2024-03-06,0.88,0.55,0.0,0.0,0.48,0.56,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58
2024-03-05,0.88,0.6,0.0,0.0,0.48,0.56,1.18,0.37,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630000000000001
2024-03-04,0.88,0.77,0.0,0.0,0.54,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09
2024-03-03,0.88,0.77,0.0,0.0,0.63,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18
2024-03-02,0.88,0.77,0.0,0.0,0.63,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18
2024-03-01,0.88,0.77,0.0,0.0,0.63,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18
2024-02-29,0.88,0.77,0.0,0.0,0.84,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389999999999999
2024-02-28,0.93,0.77,0.0,0.0,0.97,0.56,1.18,0.6,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57
