,54930030NRYV5EVS2N02,549300SHI4D0QGWI8X45,549300DCU7KOL83B3B08,5493003FS3JD468P6Z37,549300LPS48DJ96NXT15,LO3UDTZUG0RICVPFGQ53,2138001GBION41P49M96,70DNWEAINTGFO4DMV441,213800SFSQPS3XKC4E48,549300MAWC0XRT4T3W74,6BS8JLEICI3VGJ264L55,213800LW6586WAWHGO96,549300GBUIYIH2F2T107,-077-,213800DTEB6NWEO6E777,2138005EXQDVICS9O155,549300ARVD4LVNCUBN81,549300DCQS14SYSPPR61,2138006AZELNYKR3A325,213800B4PLJI84A5MF35,549300WTVI4KO4GEJN54,-080-,549300X1IL2SQS14P736,549300XXZKX7UGH6E231,549300CNWH54BTXURM94,MLH7B1BVFWXZVST01715,-096-,TNWE6LERP1CI9IDAZB80,549300G4GEZ3XA3HPV97,549300A6QDHQKENHMS92,Total,Market_capitalization
2024-05-23,4.72,1.32,0.5,0.0,1.22,0.0,0.0,0.0,0.0,0.0,1.98,0.59,0.0,0.9,0.99,0.0,0.0,0.97,0.71,0.64,0.49,0.5,1.04,0.59,0.6,0.64,0.0,0.0,0.0,0.0,18.400000000000006,775990000.0
2024-05-22,4.72,1.32,0.5,0.0,1.22,0.0,0.0,0.0,0.0,0.0,1.98,0.59,0.0,0.82,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,1.1,0.67,0.6,0.64,0.0,0.0,0.0,0.0,18.480000000000004,775990000.0
2024-05-21,4.72,1.24,0.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.98,0.59,0.0,0.82,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,1.08,0.67,0.6,0.64,0.0,0.0,0.0,0.0,18.260000000000005,775990000.0
2024-05-20,4.72,1.17,0.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.98,0.59,0.0,0.73,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,1.1,0.67,0.6,0.64,0.0,0.0,0.0,0.0,18.120000000000005,775990000.0
2024-05-19,4.72,1.23,0.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.98,0.59,0.0,0.73,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,1.07,0.67,0.5,0.53,0.0,0.0,0.0,0.0,17.94,775990000.0
2024-05-18,4.72,1.23,0.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.98,0.59,0.0,0.73,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,1.07,0.67,0.5,0.53,0.0,0.0,0.0,0.0,17.94,775990000.0
2024-05-17,4.72,1.23,0.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.98,0.59,0.0,0.73,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,1.07,0.67,0.5,0.53,0.0,0.0,0.0,0.0,17.94,775990000.0
2024-05-16,4.72,1.19,0.5,0.0,1.04,0.0,0.0,0.0,0.0,0.0,1.98,0.59,0.0,0.61,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.95,0.71,0.5,0.53,0.0,0.0,0.0,0.0,17.64,775990000.0
2024-05-15,4.55,1.23,0.5,0.0,0.95,0.0,0.0,0.0,0.0,0.0,2.08,0.59,0.0,0.61,0.99,0.0,0.0,0.97,0.71,0.64,0.49,0.5,0.95,0.71,0.5,0.53,0.0,0.0,0.0,0.0,17.5,775990000.0
2024-05-14,3.82,1.17,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.08,0.59,0.0,0.61,0.99,0.0,0.0,0.97,0.71,0.64,0.5,0.5,0.95,0.71,0.5,0.53,0.0,0.0,0.0,0.0,16.570000000000004,775990000.0
2024-05-13,3.3,1.17,0.5,0.0,0.71,0.0,0.0,0.0,0.0,0.0,2.08,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.5,0.5,0.83,0.71,0.5,0.0,0.0,0.0,0.0,0.0,16.42,775990000.0
2024-05-12,3.3,1.35,0.5,0.0,0.61,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.5,0.5,0.7,0.6,0.5,0.0,0.0,0.0,0.0,0.0,16.370000000000005,775990000.0
2024-05-11,3.3,1.35,0.5,0.0,0.61,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.5,0.5,0.7,0.6,0.5,0.0,0.0,0.0,0.0,0.0,16.370000000000005,775990000.0
2024-05-10,3.3,1.35,0.5,0.0,0.61,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.5,0.5,0.7,0.6,0.5,0.0,0.0,0.0,0.0,0.0,16.370000000000005,775990000.0
2024-05-09,3.3,1.35,0.5,0.0,0.61,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.7,0.6,0.5,0.0,0.0,0.0,0.0,0.0,16.380000000000003,775990000.0
2024-05-08,3.3,1.2,0.5,0.0,0.61,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.65,0.6,0.5,0.0,0.0,0.0,0.0,0.0,16.18,775990000.0
2024-05-07,3.23,1.2,0.5,0.0,0.56,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.6,0.5,0.0,0.0,0.0,0.0,0.0,15.92,775990000.0
2024-05-06,3.23,1.2,0.5,0.0,0.56,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.6,0.5,0.0,0.0,0.0,0.0,0.0,15.92,775990000.0
2024-05-05,3.18,1.2,0.5,0.0,0.56,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,15.37,775990000.0
2024-05-04,3.18,1.2,0.5,0.0,0.56,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,15.37,775990000.0
2024-05-03,3.18,1.2,0.5,0.0,0.56,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,15.37,775990000.0
2024-05-02,3.18,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,14.81,775990000.0
2024-05-01,3.03,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,14.660000000000002,775990000.0
2024-04-30,3.03,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,14.660000000000002,775990000.0
2024-04-29,3.03,1.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.46,775990000.0
2024-04-28,3.03,1.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.46,775990000.0
2024-04-27,3.03,1.1,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,15.030000000000001,775990000.0
2024-04-26,3.03,1.1,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.4,0.71,0.64,0.51,0.5,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.46,775990000.0
2024-04-25,3.03,0.94,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.4,0.71,0.64,0.51,0.5,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.260000000000002,775990000.0
2024-04-24,3.03,0.84,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,0.4,0.71,0.64,0.51,0.5,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.170000000000002,775990000.0
2024-04-23,3.03,0.84,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.0,0.0,0.4,0.71,0.64,0.51,0.5,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.16,775990000.0
2024-04-22,3.03,0.84,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,0.4,0.71,0.64,0.51,0.5,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.170000000000002,775990000.0
2024-04-21,3.03,0.84,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,0.4,0.71,0.64,0.51,0.5,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.670000000000002,775990000.0
2024-04-20,3.03,0.84,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,0.4,0.71,0.64,0.51,0.5,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.670000000000002,775990000.0
2024-04-19,3.03,0.84,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,0.4,0.71,0.64,0.51,0.5,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.670000000000002,775990000.0
2024-04-18,3.03,0.75,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,0.97,0.71,0.64,0.51,0.5,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.150000000000002,775990000.0
2024-04-17,3.03,0.66,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.71,0.64,0.51,0.5,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.350000000000001,775990000.0
2024-04-16,2.91,0.53,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.180000000000001,775990000.0
2024-04-15,2.91,0.53,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.18,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.440000000000003,775990000.0
2024-04-14,2.91,0.53,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.650000000000002,775990000.0
2024-04-13,2.91,0.53,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.650000000000002,775990000.0
2024-04-12,2.91,0.53,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.650000000000002,775990000.0
2024-04-11,2.72,0.53,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.48,775990000.0
2024-04-10,2.72,0.49,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.440000000000001,775990000.0
2024-04-09,2.72,0.56,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.460000000000003,775990000.0
2024-04-08,2.52,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.220000000000002,775990000.0
2024-04-07,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,775990000.0
2024-04-06,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,775990000.0
2024-04-05,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.0,0.0,1.22,0.68,0.64,0.51,0.5,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,775990000.0
2024-04-04,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.51,0.0,1.22,0.68,0.64,0.51,0.5,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39,775990000.0
2024-04-03,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.51,0.0,1.16,0.68,0.64,0.51,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22,775990000.0
2024-04-02,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.2,0.59,0.0,1.72,0.99,0.51,0.0,0.93,0.62,0.64,0.51,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,775990000.0
2024-04-01,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.64,0.51,0.5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,775990000.0
2024-03-31,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.64,0.51,0.5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,1120000000.0
2024-03-30,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.64,0.51,0.5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,1120000000.0
2024-03-29,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.64,0.51,0.5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,1120000000.0
2024-03-28,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.19,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.64,0.51,0.5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,1120000000.0
2024-03-27,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.23,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.64,0.51,0.5,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.690000000000001,1120000000.0
2024-03-26,2.33,0.52,0.5,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.33,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.64,0.51,0.5,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.790000000000001,1120000000.0
2024-03-25,2.33,0.52,0.3,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.46,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.64,0.51,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,1120000000.0
2024-03-24,2.33,0.52,0.3,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.46,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.58,0.51,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,1120000000.0
2024-03-23,2.33,0.52,0.3,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.46,0.59,0.0,1.72,0.99,0.51,0.0,0.82,0.62,0.58,0.51,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,1120000000.0
2024-03-22,2.33,0.52,0.3,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.46,0.59,0.0,1.72,0.0,0.51,0.51,0.82,0.62,0.58,0.51,0.14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68,1120000000.0
2024-03-21,2.33,0.52,0.3,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,0.0,0.51,0.51,0.7,0.62,0.58,0.51,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.149999999999999,1120000000.0
2024-03-20,2.33,0.52,0.3,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.61,0.59,0.0,1.72,0.0,0.51,0.51,0.64,0.62,0.58,0.37,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,1120000000.0
2024-03-19,2.33,0.52,0.3,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.61,0.59,0.0,1.72,0.0,0.51,0.51,0.64,0.62,0.58,0.37,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,1120000000.0
2024-03-18,2.33,0.52,0.3,0.0,0.0,0.57,0.0,0.0,0.0,0.0,2.61,0.59,0.0,1.72,0.0,0.51,0.51,0.58,0.62,0.58,0.37,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,1120000000.0
2024-03-17,2.33,0.52,0.5,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,0.0,0.51,0.51,0.58,0.62,0.58,0.37,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.639999999999999,1120000000.0
2024-03-16,2.33,0.52,0.5,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,0.0,0.51,0.51,0.58,0.62,0.58,0.37,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.639999999999999,1120000000.0
2024-03-15,2.33,0.52,0.5,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,0.0,0.51,0.51,0.58,0.0,0.58,0.37,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,1120000000.0
2024-03-14,2.33,0.52,0.67,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,0.99,0.51,0.51,2.03,0.0,0.58,0.37,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.989999999999998,1120000000.0
2024-03-13,2.33,0.52,0.67,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,0.99,0.51,0.51,1.31,0.0,0.58,0.37,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27,1120000000.0
2024-03-12,2.33,0.52,0.67,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,0.99,0.51,0.51,1.31,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,1120000000.0
2024-03-11,2.33,0.52,0.67,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,0.99,0.51,0.51,1.31,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,1120000000.0
2024-03-10,2.33,0.52,0.67,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,1.4,0.51,0.51,1.27,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,1120000000.0
2024-03-09,2.33,0.52,0.67,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,1.4,0.51,0.51,1.27,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,1120000000.0
2024-03-08,2.33,0.52,0.67,0.0,0.55,0.57,0.0,0.0,0.0,0.0,2.55,0.59,0.0,1.72,1.4,0.51,0.51,1.27,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,1120000000.0
2024-03-07,2.33,0.52,0.04,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.35,0.46,0.0,0.0,2.22,0.51,0.51,0.55,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,1120000000.0
2024-03-06,2.27,0.52,0.04,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.26,0.46,0.0,0.0,2.22,0.51,0.51,0.55,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,1120000000.0
2024-03-05,2.17,0.52,0.04,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.11,0.46,0.0,0.0,2.22,0.51,0.51,0.55,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83,1120000000.0
2024-03-04,2.03,0.52,0.04,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.11,0.46,0.0,0.0,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.709999999999999,1120000000.0
2024-03-03,1.93,0.52,0.04,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.11,0.46,0.0,0.0,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,1120000000.0
2024-03-02,1.93,0.52,0.04,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.11,0.46,0.0,0.0,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,1120000000.0
2024-03-01,1.93,0.52,0.04,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.11,0.46,0.0,0.0,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,1120000000.0
2024-02-29,1.93,0.52,0.04,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.11,0.46,0.0,0.0,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,1120000000.0
2024-02-28,1.93,0.52,0.67,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.11,0.59,0.0,1.72,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09,1120000000.0
2024-02-27,1.93,0.52,0.77,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.11,0.73,0.0,1.72,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,1120000000.0
2024-02-26,1.93,0.52,1.05,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.11,0.73,0.0,1.69,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,1120000000.0
2024-02-25,1.93,0.52,0.74,0.0,0.55,0.57,0.0,0.0,0.0,0.0,0.89,0.65,0.0,1.51,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,1120000000.0
2024-02-24,1.93,0.52,0.74,0.0,0.55,0.57,0.0,0.0,0.0,0.0,0.89,0.65,0.0,1.51,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,1120000000.0
2024-02-23,1.93,0.52,0.74,0.0,0.55,0.57,0.0,0.0,0.0,0.0,0.89,0.65,0.0,1.51,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,1120000000.0
2024-02-22,1.93,0.52,0.82,0.0,0.55,0.57,0.0,0.0,0.0,0.0,0.98,0.65,0.0,1.42,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.870000000000001,1120000000.0
2024-02-21,1.93,0.52,0.9,0.0,0.55,0.57,0.0,0.0,0.0,0.0,0.98,0.65,0.0,1.3,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83,1120000000.0
2024-02-20,1.93,0.52,0.89,0.0,0.55,0.57,0.0,0.0,0.0,0.0,0.98,0.65,0.0,1.15,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.670000000000002,1120000000.0
2024-02-19,1.93,0.52,0.91,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.09,0.65,0.0,0.9,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55,1120000000.0
2024-02-18,1.93,0.52,0.89,0.0,0.55,0.57,0.0,0.0,0.0,0.0,1.09,0.65,0.0,0.9,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.530000000000001,1120000000.0
2024-02-17,1.93,0.52,0.89,0.0,0.55,0.57,0.0,0.0,0.63,0.0,1.09,0.65,0.0,0.9,2.22,0.51,0.51,0.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,1120000000.0
