,-unknown-,<05,<1,<2,<5,>=5,FR,GB,Market_capitalization,NL,US,Total
2025-05-08,0.0,False,False,False,False,True,0.56,2.51,3430000000.0,0.0,2.7,5.77
2025-05-07,0.0,False,False,False,False,True,0.56,2.51,3430000000.0,0.0,2.7,5.77
2025-05-06,0.0,False,False,False,False,True,0.56,2.51,3430000000.0,0.0,2.7,5.77
2025-05-05,0.0,False,False,False,False,True,0.56,2.51,3430000000.0,0.0,2.8,5.869999999999999
2025-05-04,0.0,False,False,False,False,True,0.56,2.51,3430000000.0,0.0,2.8,5.869999999999999
2025-05-03,0.0,False,False,False,False,True,0.56,2.51,3430000000.0,0.0,2.8,5.869999999999999
2025-05-02,0.0,False,False,False,False,True,0.56,2.51,3430000000.0,0.0,2.8,5.869999999999999
2025-05-01,0.0,False,False,False,False,True,0.56,2.48,3430000000.0,0.0,2.78,5.82
2025-04-30,0.0,False,False,False,False,True,0.56,2.48,3430000000.0,0.0,2.78,5.82
2025-04-29,0.0,False,False,False,False,True,0.56,2.48,3430000000.0,0.0,2.79,5.83
2025-04-28,0.0,False,False,False,False,True,0.56,2.53,3430000000.0,0.0,2.79,5.88
2025-04-27,0.0,False,False,False,False,True,0.56,2.53,3430000000.0,0.0,2.79,5.88
2025-04-26,0.0,False,False,False,False,True,0.56,2.53,3430000000.0,0.0,2.79,5.88
2025-04-25,0.0,False,False,False,False,True,0.56,2.53,3430000000.0,0.0,2.79,5.88
2025-04-24,0.0,False,False,False,False,True,0.56,2.53,3430000000.0,0.0,2.89,5.98
2025-04-23,0.0,False,False,False,False,True,0.63,2.53,3430000000.0,0.0,2.89,6.05
2025-04-22,0.0,False,False,False,False,True,0.63,2.42,3430000000.0,0.0,2.88,5.93
2025-04-21,0.0,False,False,False,False,True,0.63,2.42,3430000000.0,0.0,2.88,5.93
2025-04-20,0.0,False,False,False,False,True,0.63,2.42,3430000000.0,0.0,2.88,5.93
2025-04-19,0.0,False,False,False,False,True,0.63,2.42,3430000000.0,0.0,2.88,5.93
2025-04-18,0.0,False,False,False,False,True,0.63,2.42,3430000000.0,0.0,2.88,5.93
2025-04-17,0.0,False,False,False,False,True,0.63,2.42,3430000000.0,0.0,2.88,5.93
2025-04-16,0.0,False,False,False,False,True,0.63,2.33,3430000000.0,0.0,2.88,5.84
2025-04-15,0.0,False,False,False,False,True,0.63,2.33,3430000000.0,0.0,2.38,5.34
2025-04-14,0.0,False,False,False,False,True,0.63,2.22,3430000000.0,0.0,2.4,5.25
2025-04-13,0.0,False,False,False,False,True,0.63,2.22,3430000000.0,0.0,2.4,5.25
2025-04-12,0.0,False,False,False,False,True,0.63,2.22,3430000000.0,0.0,2.4,5.25
2025-04-11,0.0,False,False,False,False,True,0.63,2.22,3430000000.0,0.0,2.4,5.25
2025-04-10,0.0,False,False,False,False,True,0.63,2.14,3430000000.0,0.0,2.38,5.15
2025-04-09,0.0,False,False,False,True,False,0.63,1.52,3430000000.0,0.0,2.45,4.6
2025-04-08,0.0,False,False,False,True,False,0.63,1.52,3430000000.0,0.0,1.95,4.1
2025-04-07,0.0,False,False,False,True,False,0.63,1.99,3430000000.0,0.0,1.95,4.57
2025-04-06,0.0,False,False,False,True,False,0.63,1.99,3430000000.0,0.0,1.95,4.57
2025-04-05,0.0,False,False,False,True,False,0.63,1.99,3430000000.0,0.0,1.95,4.57
2025-04-04,0.0,False,False,False,True,False,0.63,1.99,3430000000.0,0.0,1.95,4.57
2025-04-03,0.0,False,False,False,True,False,0.63,1.91,3430000000.0,0.0,1.87,4.41
2025-04-02,0.0,False,False,False,True,False,0.63,1.79,3430000000.0,0.0,1.87,4.29
2025-04-01,0.0,False,False,False,True,False,0.63,1.79,3430000000.0,0.0,1.87,4.29
2025-03-31,0.0,False,False,False,True,False,0.63,1.76,3430000000.0,0.0,1.91,4.3
2025-03-30,0.0,False,False,False,True,False,0.63,1.93,3430000000.0,0.0,1.87,4.43
2025-03-29,0.0,False,False,False,True,False,0.63,1.93,3430000000.0,0.0,1.87,4.43
2025-03-28,0.0,False,False,False,True,False,0.63,1.93,3430000000.0,0.0,1.87,4.43
2025-03-27,0.0,False,False,False,True,False,0.63,1.83,3430000000.0,0.0,1.87,4.33
2025-03-26,0.0,False,False,False,True,False,0.63,1.83,3430000000.0,0.0,1.97,4.43
2025-03-25,0.0,False,False,False,True,False,0.71,1.74,3430000000.0,0.0,1.97,4.42
2025-03-24,0.0,False,False,False,True,False,0.71,1.74,3430000000.0,0.0,1.97,4.42
2025-03-23,0.0,False,False,False,True,False,0.71,1.74,3430000000.0,0.0,1.97,4.42
2025-03-22,0.0,False,False,False,True,False,0.71,1.74,3430000000.0,0.0,1.97,4.42
2025-03-21,0.0,False,False,False,True,False,0.71,1.74,3430000000.0,0.0,1.97,4.42
2025-03-20,0.0,False,False,False,True,False,0.71,1.74,3430000000.0,0.0,1.97,4.42
2025-03-19,0.0,False,False,False,True,False,0.71,1.74,3430000000.0,0.0,1.97,4.42
2025-03-18,0.0,False,False,False,True,False,0.71,1.6,3430000000.0,0.0,1.98,4.29
2025-03-17,0.0,False,False,False,True,False,0.71,1.53,3430000000.0,0.0,1.98,4.220000000000001
2025-03-16,0.0,False,False,False,True,False,0.71,1.38,3430000000.0,0.0,1.92,4.01
2025-03-15,0.0,False,False,False,True,False,0.71,1.38,3430000000.0,0.0,1.92,4.01
2025-03-14,0.0,False,False,False,True,False,0.71,1.38,3430000000.0,0.0,1.92,4.01
2025-03-13,0.0,False,False,False,True,False,0.71,1.38,3430000000.0,0.0,1.92,4.01
2025-03-12,0.0,False,False,False,True,False,0.71,1.62,3430000000.0,0.0,1.92,4.25
2025-03-11,0.0,False,False,False,True,False,0.71,1.65,3430000000.0,0.0,1.92,4.279999999999999
2025-03-10,0.0,False,False,False,True,False,0.71,1.65,3430000000.0,0.0,1.92,4.279999999999999
2025-03-09,0.0,False,False,False,True,False,0.71,1.65,3430000000.0,0.0,1.92,4.279999999999999
2025-03-08,0.0,False,False,False,True,False,0.71,1.65,3430000000.0,0.0,1.92,4.279999999999999
2025-03-07,0.0,False,False,False,True,False,0.71,1.65,3430000000.0,0.0,1.92,4.279999999999999
2025-03-06,0.0,False,False,False,True,False,0.71,1.58,3430000000.0,0.0,1.92,4.21
2025-03-05,0.0,False,False,False,True,False,0.71,1.42,3430000000.0,0.0,1.92,4.05
2025-03-04,0.0,False,False,False,True,False,0.71,1.49,3430000000.0,0.0,1.92,4.12
2025-03-03,0.0,False,False,False,True,False,0.71,1.44,3430000000.0,0.0,1.92,4.07
2025-03-02,0.0,False,False,False,True,False,0.62,1.44,3430000000.0,0.0,1.92,3.98
2025-03-01,0.0,False,False,False,True,False,0.62,1.44,3430000000.0,0.0,1.92,3.98
2025-02-28,0.0,False,False,False,True,False,0.62,1.44,3430000000.0,0.0,1.92,3.98
2025-02-27,0.0,False,False,False,True,False,0.62,1.44,3430000000.0,0.0,1.88,3.94
2025-02-26,0.0,False,False,False,True,False,0.62,1.42,3430000000.0,0.0,1.88,3.92
2025-02-25,0.0,False,False,False,True,False,0.5,1.42,3430000000.0,0.0,1.88,3.8
2025-02-24,0.0,False,False,False,True,False,0.5,1.42,3430000000.0,0.0,1.88,3.8
2025-02-23,0.0,False,False,False,True,False,0.5,1.56,3430000000.0,0.0,1.88,3.94
2025-02-22,0.0,False,False,False,True,False,0.5,1.56,3430000000.0,0.0,1.88,3.94
2025-02-21,0.0,False,False,False,True,False,0.5,1.56,3430000000.0,0.0,1.88,3.94
2025-02-20,0.0,False,False,False,True,False,0.5,1.56,3430000000.0,0.0,1.88,3.94
2025-02-19,0.0,False,False,False,True,False,0.5,1.6,3430000000.0,0.0,1.85,3.95
2025-02-18,0.0,False,False,False,True,False,0.41,1.6,3430000000.0,0.0,1.87,3.8800000000000003
2025-02-17,0.0,False,False,False,True,False,0.41,1.6,3430000000.0,0.0,1.87,3.8800000000000003
2025-02-16,0.0,False,False,False,True,False,0.41,1.6,3430000000.0,0.0,1.82,3.83
2025-02-15,0.0,False,False,False,True,False,0.41,1.6,3430000000.0,0.0,1.82,3.83
2025-02-14,0.0,False,False,False,True,False,0.41,1.6,3430000000.0,0.0,1.82,3.83
2025-02-13,0.0,False,False,False,True,False,0.41,1.6,3430000000.0,0.0,1.82,3.83
2025-02-12,0.0,False,False,False,True,False,0.41,1.6,3430000000.0,0.0,1.82,3.83
2025-02-11,0.0,False,False,False,True,False,0.41,1.74,3430000000.0,0.0,1.71,3.86
2025-02-10,0.0,False,False,False,True,False,0.54,1.89,3430000000.0,0.0,1.53,3.96
2025-02-09,0.0,False,False,False,True,False,0.54,1.89,3430000000.0,0.0,1.53,3.96
2025-02-08,0.0,False,False,False,True,False,0.54,1.89,3430000000.0,0.0,1.53,3.96
2025-02-07,0.0,False,False,False,True,False,0.54,1.89,3430000000.0,0.0,1.53,3.96
2025-02-06,0.0,False,False,False,True,False,0.54,2.71,3430000000.0,0.0,0.6,3.85
2025-02-05,0.0,False,False,False,True,False,0.54,2.71,3430000000.0,0.0,0.6,3.85
2025-02-04,0.0,False,False,False,True,False,0.54,2.71,3430000000.0,0.0,0.6,3.85
2025-02-03,0.0,False,False,False,True,False,0.54,2.8,3430000000.0,0.0,0.6,3.94
2025-02-02,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.6,3.98
2025-02-01,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.6,3.98
2025-01-31,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.6,3.98
2025-01-30,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.6,3.98
2025-01-29,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.6,3.98
2025-01-28,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.6,3.98
2025-01-27,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.59,3.9699999999999998
2025-01-26,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.59,3.9699999999999998
2025-01-25,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.59,3.9699999999999998
2025-01-24,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.59,3.9699999999999998
2025-01-23,0.0,False,False,False,True,False,0.54,2.84,3430000000.0,0.0,0.59,3.9699999999999998
2025-01-22,0.0,False,False,False,True,False,0.54,2.8,3430000000.0,0.0,0.6,3.94
2025-01-21,0.0,False,False,False,True,False,0.54,2.8,3430000000.0,0.0,0.6,3.94
2025-01-20,0.0,False,False,False,True,False,0.54,2.78,3430000000.0,0.0,0.51,3.83
2025-01-19,0.0,False,False,False,True,False,0.54,2.87,3430000000.0,0.0,0.51,3.92
2025-01-18,0.0,False,False,False,True,False,0.54,2.87,3430000000.0,0.0,0.51,3.92
2025-01-17,0.0,False,False,False,True,False,0.54,2.87,3430000000.0,0.0,0.51,3.92
2025-01-16,0.0,False,False,False,True,False,0.54,2.87,3430000000.0,0.0,0.51,3.92
2025-01-15,0.0,False,False,False,True,False,0.54,2.95,3430000000.0,0.0,0.51,4.0
2025-01-14,0.0,False,False,False,True,False,0.54,2.95,3430000000.0,0.0,0.51,4.0
2025-01-13,0.0,False,False,False,True,False,0.0,2.95,3430000000.0,0.0,0.51,3.46
2025-01-12,0.0,False,False,False,True,False,0.0,2.95,3430000000.0,0.0,0.51,3.46
2025-01-11,0.0,False,False,False,True,False,0.0,2.95,3430000000.0,0.0,0.51,3.46
2025-01-10,0.0,False,False,False,True,False,0.0,2.95,3430000000.0,0.0,0.51,3.46
2025-01-09,0.0,False,False,False,True,False,0.0,2.95,3430000000.0,0.0,0.51,3.46
2025-01-08,0.0,False,False,False,True,False,0.0,2.97,3430000000.0,0.0,0.51,3.4800000000000004
2025-01-07,0.0,False,False,False,True,False,0.0,2.96,3430000000.0,0.0,0.51,3.4699999999999998
2025-01-06,0.0,False,False,False,True,False,0.0,2.97,3430000000.0,0.0,0.51,3.4800000000000004
2025-01-05,0.0,False,False,False,True,False,0.0,2.95,3430000000.0,0.0,0.51,3.46
2025-01-04,0.0,False,False,False,True,False,0.0,2.95,3430000000.0,0.0,0.51,3.46
2025-01-03,0.0,False,False,False,True,False,0.0,2.95,3430000000.0,0.0,0.51,3.46
2025-01-02,0.0,False,False,False,True,False,0.0,3.05,3430000000.0,0.0,0.51,3.5599999999999996
2025-01-01,0.0,False,False,False,True,False,0.0,3.05,3430000000.0,0.0,0.51,3.5599999999999996
2024-12-31,0.0,False,False,False,True,False,0.0,3.05,4240000000.0,0.0,0.51,3.5599999999999996
2024-12-30,0.0,False,False,False,True,False,0.0,3.05,4240000000.0,0.0,0.51,3.5599999999999996
2024-12-29,0.0,False,False,False,True,False,0.0,3.05,4240000000.0,0.0,0.51,3.5599999999999996
2024-12-28,0.0,False,False,False,True,False,0.0,3.05,4240000000.0,0.0,0.51,3.5599999999999996
2024-12-27,0.0,False,False,False,True,False,0.0,3.05,4240000000.0,0.0,0.51,3.5599999999999996
2024-12-26,0.0,False,False,False,True,False,0.0,3.05,4240000000.0,0.0,0.51,3.5599999999999996
2024-12-25,0.0,False,False,False,True,False,0.0,3.05,4240000000.0,0.0,0.51,3.5599999999999996
2024-12-24,0.0,False,False,False,True,False,0.0,3.05,4240000000.0,0.0,0.51,3.5599999999999996
2024-12-23,0.0,False,False,False,True,False,0.0,3.05,4240000000.0,0.0,0.51,3.5599999999999996
2024-12-22,0.0,False,False,False,True,False,0.0,3.12,4240000000.0,0.0,0.51,3.63
2024-12-21,0.0,False,False,False,True,False,0.0,3.12,4240000000.0,0.0,0.51,3.63
2024-12-20,0.0,False,False,False,True,False,0.0,3.12,4240000000.0,0.0,0.51,3.63
2024-12-19,0.0,False,False,False,True,False,0.0,3.23,4240000000.0,0.0,0.51,3.74
2024-12-18,0.0,False,False,False,True,False,0.0,3.35,4240000000.0,0.0,0.51,3.8600000000000003
2024-12-17,0.0,False,False,False,True,False,0.0,3.35,4240000000.0,0.0,0.51,3.8600000000000003
2024-12-16,0.0,False,False,False,True,False,0.0,3.35,4240000000.0,0.0,0.51,3.8600000000000003
2024-12-15,0.0,False,False,False,True,False,0.0,3.35,4240000000.0,0.0,0.51,3.8600000000000003
2024-12-14,0.0,False,False,False,True,False,0.0,3.35,4240000000.0,0.0,0.51,3.8600000000000003
2024-12-13,0.0,False,False,False,True,False,0.0,3.35,4240000000.0,0.0,0.51,3.8600000000000003
2024-12-12,0.0,False,False,False,True,False,0.0,3.39,4240000000.0,0.0,0.51,3.9000000000000004
2024-12-11,0.0,False,False,False,True,False,0.0,3.58,4240000000.0,0.0,0.51,4.09
2024-12-10,0.0,False,False,False,True,False,0.0,3.49,4240000000.0,0.0,0.51,4.0
2024-12-09,0.0,False,False,False,True,False,0.0,3.49,4240000000.0,0.0,0.51,4.0
2024-12-08,0.0,False,False,False,True,False,0.0,3.57,4240000000.0,0.0,0.51,4.08
2024-12-07,0.0,False,False,False,True,False,0.0,3.57,4240000000.0,0.0,0.51,4.08
2024-12-06,0.0,False,False,False,True,False,0.0,3.57,4240000000.0,0.0,0.51,4.08
2024-12-05,0.0,False,False,False,True,False,0.0,3.71,4240000000.0,0.0,0.51,4.22
2024-12-04,0.0,False,False,False,True,False,0.0,3.71,4240000000.0,0.0,0.51,4.22
2024-12-03,0.0,False,False,False,True,False,0.0,3.71,4240000000.0,0.0,0.51,4.22
2024-12-02,0.0,False,False,False,True,False,0.0,3.59,4240000000.0,0.0,0.51,4.1
2024-12-01,0.0,False,False,False,True,False,0.0,3.59,4240000000.0,0.0,0.51,4.1
2024-11-30,0.0,False,False,False,True,False,0.0,3.59,4240000000.0,0.0,0.51,4.1
2024-11-29,0.0,False,False,False,True,False,0.0,3.59,4240000000.0,0.0,0.51,4.1
2024-11-28,0.0,False,False,False,True,False,0.0,3.6,4240000000.0,0.0,0.51,4.11
2024-11-27,0.0,False,False,False,True,False,0.0,3.6,4240000000.0,0.0,0.51,4.11
2024-11-26,0.0,False,False,False,True,False,0.0,3.5,4240000000.0,0.0,0.51,4.01
2024-11-25,0.0,False,False,False,True,False,0.0,3.5,4240000000.0,0.0,0.51,4.01
2024-11-24,0.0,False,False,False,True,False,0.0,3.5,4240000000.0,0.0,0.51,4.01
2024-11-23,0.0,False,False,False,True,False,0.0,3.5,4240000000.0,0.0,0.51,4.01
2024-11-22,0.0,False,False,False,True,False,0.0,3.5,4240000000.0,0.0,0.51,4.01
2024-11-21,0.0,False,False,False,True,False,0.0,3.5,4240000000.0,0.0,0.51,4.01
2024-11-20,0.0,False,False,False,True,False,0.0,3.5,4240000000.0,0.0,0.51,4.01
2024-11-19,0.0,False,False,False,True,False,0.0,3.43,4240000000.0,0.0,0.51,3.9400000000000004
2024-11-18,0.0,False,False,False,True,False,0.0,3.43,4240000000.0,0.0,0.51,3.9400000000000004
2024-11-17,0.0,False,False,False,True,False,0.0,3.43,4240000000.0,0.0,0.51,3.9400000000000004
2024-11-16,0.0,False,False,False,True,False,0.0,3.43,4240000000.0,0.0,0.51,3.9400000000000004
2024-11-15,0.0,False,False,False,True,False,0.0,3.43,4240000000.0,0.0,0.51,3.9400000000000004
2024-11-14,0.0,False,False,False,True,False,0.0,3.43,4240000000.0,0.0,0.51,3.9400000000000004
2024-11-13,0.0,False,False,False,True,False,0.0,3.41,4240000000.0,0.0,0.51,3.92
2024-11-12,0.0,False,False,False,True,False,0.0,3.37,4240000000.0,0.0,0.51,3.88
2024-11-11,0.0,False,False,False,True,False,0.0,3.37,4240000000.0,0.0,0.51,3.88
2024-11-10,0.0,False,False,False,True,False,0.0,3.37,4240000000.0,0.0,0.51,3.88
2024-11-09,0.0,False,False,False,True,False,0.0,3.37,4240000000.0,0.0,0.51,3.88
2024-11-08,0.0,False,False,False,True,False,0.0,3.37,4240000000.0,0.0,0.51,3.88
2024-11-07,0.0,False,False,False,True,False,0.0,3.37,4240000000.0,0.0,0.51,3.88
2024-11-06,0.0,False,False,False,True,False,0.0,3.66,4240000000.0,0.0,0.51,4.17
2024-11-05,0.0,False,False,False,True,False,0.0,3.66,4240000000.0,0.0,0.51,4.17
2024-11-04,0.0,False,False,False,True,False,0.0,3.66,4240000000.0,0.0,0.51,4.17
2024-11-03,0.0,False,False,False,True,False,0.0,3.66,4240000000.0,0.0,0.51,4.17
2024-11-02,0.0,False,False,False,True,False,0.0,3.66,4240000000.0,0.0,0.51,4.17
2024-11-01,0.0,False,False,False,True,False,0.0,3.66,4240000000.0,0.0,0.51,4.17
2024-10-31,0.0,False,False,False,True,False,0.0,3.66,4240000000.0,0.0,0.51,4.17
2024-10-30,0.0,False,False,False,True,False,0.0,3.66,4240000000.0,0.0,0.51,4.17
2024-10-29,0.0,False,False,False,True,False,0.0,3.91,4240000000.0,0.0,0.51,4.42
2024-10-28,0.0,False,False,False,True,False,0.0,4.05,4240000000.0,0.0,0.47,4.52
2024-10-27,0.0,False,False,False,True,False,0.0,4.06,4240000000.0,0.0,0.5,4.56
2024-10-26,0.0,False,False,False,True,False,0.0,4.06,4240000000.0,0.0,0.5,4.56
2024-10-25,0.0,False,False,False,True,False,0.0,4.06,4240000000.0,0.0,0.5,4.56
2024-10-24,0.0,False,False,False,True,False,0.0,4.06,4240000000.0,0.0,0.5,4.56
2024-10-23,0.0,False,False,False,True,False,0.0,4.17,4240000000.0,0.0,0.5,4.67
2024-10-22,0.0,False,False,False,True,False,0.0,4.07,4240000000.0,0.0,0.5,4.57
2024-10-21,0.0,False,False,False,True,False,0.0,4.06,4240000000.0,0.0,0.0,4.06
2024-10-20,0.0,False,False,False,True,False,0.0,4.25,4240000000.0,0.0,0.0,4.25
2024-10-19,0.0,False,False,False,True,False,0.0,4.25,4240000000.0,0.0,0.0,4.25
2024-10-18,0.0,False,False,False,True,False,0.0,4.25,4240000000.0,0.0,0.0,4.25
2024-10-17,0.0,False,False,False,True,False,0.0,4.25,4240000000.0,0.0,0.0,4.25
2024-10-16,0.0,False,False,False,True,False,0.0,3.84,4240000000.0,0.0,0.0,3.84
2024-10-15,0.0,False,False,False,True,False,0.0,3.88,4240000000.0,0.0,0.0,3.88
2024-10-14,0.0,False,False,False,True,False,0.0,3.91,4240000000.0,0.0,0.0,3.91
2024-10-13,0.0,False,False,False,True,False,0.0,3.91,4240000000.0,0.0,0.0,3.91
2024-10-12,0.0,False,False,False,True,False,0.0,3.91,4240000000.0,0.0,0.0,3.91
2024-10-11,0.0,False,False,False,True,False,0.0,3.91,4240000000.0,0.0,0.0,3.91
2024-10-10,0.0,False,False,False,True,False,0.0,3.83,4240000000.0,0.0,0.0,3.83
2024-10-09,0.0,False,False,False,True,False,0.0,3.83,4240000000.0,0.0,0.0,3.83
2024-10-08,0.0,False,False,False,True,False,0.0,3.83,4240000000.0,0.0,0.0,3.83
2024-10-07,0.0,False,False,False,True,False,0.0,3.75,4240000000.0,0.0,0.0,3.75
2024-10-06,0.0,False,False,False,True,False,0.0,3.67,4240000000.0,0.0,0.0,3.67
2024-10-05,0.0,False,False,False,True,False,0.0,3.67,4240000000.0,0.0,0.0,3.67
2024-10-04,0.0,False,False,False,True,False,0.0,3.67,4240000000.0,0.0,0.0,3.67
2024-10-03,0.0,False,False,False,True,False,0.0,3.55,4240000000.0,0.0,0.0,3.55
2024-10-02,0.0,False,False,False,True,False,0.0,3.55,4240000000.0,0.0,0.0,3.55
2024-10-01,0.0,False,False,False,True,False,0.0,3.39,4240000000.0,0.0,0.0,3.39
2024-09-30,0.0,False,False,False,True,False,0.0,3.49,3470000000.0,0.0,0.0,3.49
2024-09-29,0.0,False,False,False,True,False,0.0,3.32,3470000000.0,0.0,0.0,3.32
2024-09-28,0.0,False,False,False,True,False,0.0,3.32,3470000000.0,0.0,0.0,3.32
2024-09-27,0.0,False,False,False,True,False,0.0,3.32,3470000000.0,0.0,0.46,3.78
2024-09-26,0.0,False,False,False,True,False,0.0,3.22,3470000000.0,0.0,0.46,3.68
2024-09-25,0.0,False,False,False,True,False,0.0,3.28,3470000000.0,0.0,0.46,3.7399999999999998
2024-09-24,0.0,False,False,False,True,False,0.48,3.28,3470000000.0,0.0,0.46,4.22
2024-09-23,0.0,False,False,False,True,False,0.48,3.28,3470000000.0,0.0,0.46,4.22
2024-09-22,0.0,False,False,False,True,False,0.48,3.3,3470000000.0,0.0,0.46,4.24
2024-09-21,0.0,False,False,False,True,False,0.48,3.3,3470000000.0,0.0,0.46,4.24
